Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
0,28,1,41.0,1,0,0,38651.0,152.0,63,0
0,23,1,47.0,0,0,1,31666.0,152.0,86,0
1,25,1,3.0,0,0,1,31892.0,124.0,75,0
1,22,1,27.0,0,0,1,21796.0,160.0,101,0
0,33,1,30.0,0,1,1,29856.0,124.0,103,0
1,26,1,8.0,1,0,0,68326.0,152.0,251,0
0,20,1,46.0,1,0,0,30598.0,160.0,112,0
0,26,1,50.0,1,0,0,38128.0,152.0,228,0
1,40,1,50.0,1,1,1,27298.0,154.0,28,0
1,45,1,28.0,0,1,1,28845.0,26.0,225,0
0,33,1,1.0,1,1,0,2630.0,124.0,149,0
0,70,1,28.0,0,2,1,43007.0,26.0,156,1
0,43,1,46.0,0,1,0,33877.0,124.0,266,0
1,25,1,28.0,0,1,1,72963.0,122.0,262,0
0,25,1,29.0,1,0,0,30899.0,152.0,169,0
0,24,1,41.0,0,0,1,2630.0,152.0,45,0
0,80,1,47.0,1,1,0,22598.0,16.0,155,0
0,39,1,26.0,0,1,1,28303.0,31.0,229,1
0,41,1,28.0,0,2,1,36103.0,26.0,58,0
1,35,1,41.0,1,1,0,15701.0,26.0,70,0
1,25,1,29.0,1,0,0,44395.0,152.0,150,0
1,43,1,35.0,0,1,1,23273.0,26.0,100,1
0,27,1,8.0,1,0,0,43634.0,152.0,213,0
0,45,1,48.0,0,1,1,2630.0,124.0,248,0
0,47,1,28.0,1,1,0,37003.0,124.0,58,0
1,45,1,28.0,1,1,0,44172.0,52.0,242,0
1,36,1,50.0,0,1,1,35434.0,8.0,257,0
1,63,1,26.0,1,1,1,27777.0,120.0,299,0
1,37,1,36.0,0,1,1,35552.0,154.0,64,0
0,66,1,48.0,0,1,0,2630.0,103.0,236,0
0,70,1,28.0,0,1,1,44139.0,124.0,235,0
0,69,1,8.0,0,1,1,40220.0,124.0,33,1
1,72,1,46.0,0,2,1,2630.0,26.0,28,0
1,30,1,11.0,1,0,0,22272.0,152.0,16,0
0,49,1,11.0,0,1,0,26163.0,124.0,95,0
1,24,1,39.0,0,0,0,35370.0,152.0,126,0
1,38,1,30.0,1,1,0,32621.0,124.0,197,0
0,23,1,28.0,1,0,0,36838.0,152.0,69,0
0,39,1,41.0,0,1,1,23445.0,4.0,131,0
1,23,1,2.0,1,0,0,32346.0,152.0,85,0
0,27,1,35.0,1,0,0,31962.0,152.0,254,0
0,36,1,28.0,0,1,1,32815.0,154.0,135,1
0,62,1,1.0,1,1,0,2630.0,26.0,269,0
0,47,1,41.0,0,1,1,34704.0,124.0,88,0
0,34,1,15.0,0,1,1,29057.0,124.0,232,1
1,51,1,28.0,0,1,1,27804.0,26.0,212,1
0,45,1,28.0,0,1,1,2630.0,26.0,209,1
0,24,1,15.0,0,0,0,26834.0,152.0,99,0
0,53,1,28.0,0,1,1,30431.0,26.0,57,0
0,47,1,28.0,0,1,1,23446.0,124.0,127,0
0,35,1,41.0,1,1,0,30119.0,160.0,250,0
0,36,1,28.0,0,1,1,22762.0,124.0,42,1
0,54,1,28.0,0,1,1,39650.0,124.0,97,0
1,44,1,28.0,0,1,1,37977.0,124.0,46,0
1,46,1,28.0,0,1,1,38314.0,156.0,27,1
1,37,1,8.0,1,1,0,31053.0,160.0,63,0
1,31,1,38.0,0,1,1,25768.0,124.0,126,0
1,21,1,16.0,0,0,1,30089.0,152.0,87,0
0,26,1,47.0,0,0,1,38879.0,152.0,212,0
0,22,1,47.0,1,0,0,37167.0,152.0,272,0
0,24,1,8.0,1,0,0,37273.0,152.0,19,0
1,35,1,0.0,1,1,0,2630.0,26.0,161,0
1,58,1,5.0,1,1,0,30911.0,26.0,185,0
1,30,1,28.0,1,0,0,43680.0,152.0,167,0
0,36,1,45.0,0,1,1,35708.0,154.0,134,0
1,25,1,30.0,1,0,0,29721.0,152.0,138,0
0,53,1,28.0,1,1,0,39581.0,124.0,190,0
1,22,1,2.0,0,0,1,2630.0,152.0,202,0
0,50,1,28.0,0,1,0,45177.0,26.0,143,0
0,24,1,8.0,1,0,0,39779.0,152.0,33,0
0,31,1,27.0,1,0,0,27365.0,160.0,209,0
0,27,1,47.0,0,0,1,32013.0,152.0,20,0
0,51,1,33.0,0,2,1,38634.0,63.0,43,1
0,25,1,29.0,1,0,0,39833.0,152.0,88,0
0,22,1,34.0,0,0,0,28965.0,152.0,114,0
1,44,1,28.0,0,1,1,39391.0,55.0,147,0
0,23,1,41.0,1,0,0,44930.0,152.0,204,0
0,22,1,2.0,0,0,1,2630.0,152.0,147,0
0,46,1,28.0,0,1,1,27935.0,26.0,294,0
1,24,1,11.0,1,0,0,35320.0,152.0,242,0
1,22,1,15.0,0,0,1,31410.0,152.0,105,0
1,41,1,11.0,1,1,0,52469.0,124.0,243,0
1,33,1,28.0,1,1,0,72963.0,32.0,219,0
1,23,1,8.0,1,0,0,31301.0,152.0,164,0
0,37,1,28.0,0,1,1,38597.0,26.0,88,1
0,21,1,8.0,1,0,0,45587.0,160.0,108,0
0,49,1,8.0,1,1,0,38298.0,7.0,296,0
0,62,1,28.0,0,1,1,39159.0,26.0,221,0
0,69,1,28.0,0,1,1,33136.0,122.0,69,0
0,28,1,11.0,1,0,0,23754.0,152.0,58,0
0,38,1,41.0,0,1,1,28749.0,26.0,270,1
0,22,1,28.0,0,0,1,54155.0,152.0,115,0
1,22,1,36.0,0,0,1,31954.0,152.0,43,0
0,43,1,29.0,0,1,0,30827.0,124.0,155,0
0,36,1,26.0,1,1,0,26867.0,26.0,239,0
0,64,1,39.0,0,1,1,41782.0,26.0,32,0
1,25,1,12.0,1,0,0,30772.0,152.0,228,0
0,21,1,46.0,1,0,0,29079.0,160.0,225,0
1,66,1,47.0,1,1,0,40744.0,124.0,128,0
1,26,1,37.0,0,0,1,30420.0,153.0,118,0
0,26,1,50.0,0,0,0,2630.0,152.0,41,0
1,37,1,29.0,0,1,1,38225.0,26.0,235,1
0,23,1,43.0,1,0,0,30170.0,152.0,263,0
0,60,1,28.0,0,1,1,41236.0,26.0,241,0
1,49,1,28.0,0,1,1,25280.0,26.0,149,1
0,31,1,28.0,0,0,1,42876.0,124.0,296,0
0,21,1,26.0,0,0,1,40180.0,160.0,169,0
1,25,1,8.0,1,0,0,40114.0,152.0,218,0
0,54,1,14.0,1,1,0,19207.0,26.0,109,0
0,44,1,3.0,0,1,1,30049.0,26.0,49,0
0,40,1,28.0,0,1,1,32969.0,124.0,234,0
1,23,1,11.0,1,0,0,29380.0,152.0,240,0
1,29,1,8.0,1,0,0,32175.0,152.0,248,0
0,23,1,46.0,1,0,0,26423.0,152.0,288,0
0,20,1,28.0,0,1,1,2630.0,158.0,26,0
0,30,1,8.0,1,0,0,43679.0,152.0,136,0
0,22,1,33.0,1,0,0,30151.0,152.0,290,0
1,48,1,8.0,1,1,0,41662.0,124.0,239,0
1,22,1,47.0,0,0,1,27135.0,152.0,259,0
1,27,1,22.0,0,0,1,31742.0,152.0,237,0
0,44,1,28.0,0,1,1,25367.0,124.0,229,0
0,76,1,8.0,0,1,1,2630.0,157.0,65,0
1,55,1,22.0,0,1,1,28613.0,26.0,248,0
0,49,1,28.0,0,1,1,42361.0,124.0,247,0
1,26,1,15.0,1,0,0,55433.0,152.0,295,0
0,26,1,47.0,0,0,1,33544.0,152.0,114,0
0,43,1,29.0,0,1,1,43439.0,124.0,47,0
0,30,1,41.0,1,0,0,31253.0,152.0,262,0
1,30,1,28.0,0,0,1,41799.0,158.0,244,1
0,70,1,47.0,1,1,0,35932.0,124.0,226,0
0,75,1,8.0,1,1,0,32700.0,26.0,135,0
1,21,1,46.0,1,0,0,26437.0,152.0,274,0
1,25,1,37.0,0,0,1,24523.0,152.0,215,0
0,58,1,28.0,0,1,1,52989.0,26.0,213,1
0,80,1,46.0,1,1,0,2630.0,122.0,256,0
1,60,1,33.0,0,1,1,41759.0,152.0,105,0
1,25,1,46.0,1,0,0,28277.0,152.0,146,0
0,36,1,28.0,0,1,1,46558.0,124.0,165,1
1,24,1,49.0,0,0,1,26346.0,152.0,69,0
0,34,1,39.0,0,1,1,2630.0,157.0,65,0
0,51,1,28.0,1,1,0,40310.0,26.0,299,0
1,78,1,18.0,0,1,1,29609.0,152.0,81,0
0,66,1,28.0,1,1,0,34128.0,124.0,41,0
1,49,1,8.0,1,1,0,2630.0,157.0,287,0
1,50,1,46.0,0,1,1,2630.0,157.0,135,0
0,46,1,43.0,0,2,1,31532.0,26.0,194,1
1,43,1,24.0,0,1,0,36395.0,26.0,90,0
0,50,1,8.0,0,1,1,36337.0,25.0,256,0
0,55,1,41.0,0,1,1,44290.0,26.0,12,0
1,21,1,14.0,1,0,0,25404.0,152.0,284,0
1,24,1,3.0,1,0,0,26223.0,152.0,78,0
0,32,1,39.0,0,0,1,35715.0,124.0,177,1
0,23,1,11.0,1,0,0,34772.0,152.0,248,0
0,54,1,29.0,0,2,1,40526.0,124.0,65,0
0,24,1,12.0,1,0,0,23682.0,152.0,279,0
0,31,1,15.0,1,0,0,31481.0,151.0,224,0
0,53,1,28.0,0,1,0,39802.0,124.0,110,0
1,25,1,43.0,1,0,1,51429.0,152.0,200,0
1,20,1,30.0,0,0,1,29697.0,160.0,219,0
1,38,1,28.0,1,1,1,26791.0,26.0,281,0
1,42,1,28.0,1,1,0,43151.0,26.0,57,0
0,31,1,46.0,0,0,0,2630.0,1.0,106,0
1,29,1,45.0,0,1,1,29695.0,157.0,54,0
1,68,1,28.0,0,2,1,37184.0,124.0,120,0
0,51,1,39.0,1,1,0,26353.0,124.0,90,0
1,32,1,33.0,1,0,0,38556.0,152.0,14,0
0,39,1,28.0,0,1,1,72963.0,26.0,120,0
1,26,1,18.0,1,0,0,29507.0,152.0,294,0
1,21,1,20.0,1,0,0,2630.0,152.0,187,0
1,36,1,28.0,0,1,1,47221.0,124.0,90,0
1,40,1,8.0,1,1,0,2630.0,26.0,185,0
0,24,1,2.0,1,0,0,2630.0,160.0,198,0
1,40,1,38.0,0,1,1,34451.0,124.0,31,1
1,24,1,18.0,0,0,1,29040.0,152.0,286,0
0,20,1,13.0,0,0,1,2630.0,156.0,263,1
0,72,1,28.0,1,1,0,47811.0,26.0,78,0
1,62,1,28.0,0,1,1,2630.0,124.0,80,0
0,40,1,38.0,0,1,1,27525.0,26.0,59,0
0,67,1,28.0,1,1,0,67364.0,26.0,55,0
0,58,1,12.0,0,2,1,31855.0,124.0,80,0
0,76,1,0.0,0,1,1,2630.0,122.0,217,0
1,33,1,28.0,1,1,0,37815.0,124.0,96,0
1,40,1,28.0,0,1,1,38630.0,26.0,12,0
0,21,1,32.0,0,0,1,36949.0,152.0,268,1
1,27,1,21.0,1,0,0,28082.0,152.0,27,0
0,37,1,33.0,0,1,1,30492.0,152.0,17,0
0,25,1,8.0,1,0,0,49225.0,152.0,106,0
0,25,1,8.0,0,0,1,69543.0,152.0,110,0
0,49,1,46.0,0,1,1,28842.0,21.0,12,0
0,24,1,6.0,1,0,0,22589.0,152.0,49,0
1,22,1,30.0,1,0,0,51480.0,152.0,91,0
0,45,1,28.0,0,1,1,2630.0,124.0,70,0
1,75,1,46.0,1,1,1,31462.0,26.0,263,0
1,28,1,23.0,0,0,1,2630.0,156.0,278,0
0,42,1,28.0,0,1,1,37255.0,122.0,84,1
1,22,1,4.0,1,0,0,44094.0,152.0,115,0
1,29,1,35.0,0,1,1,2630.0,124.0,150,0
1,37,1,28.0,0,1,1,36649.0,13.0,139,1
0,48,1,28.0,0,1,1,27752.0,26.0,296,0
0,26,1,47.0,1,0,0,32622.0,26.0,202,0
1,35,1,28.0,1,1,0,29279.0,152.0,141,0
0,27,1,37.0,1,0,0,39310.0,152.0,162,0
1,53,1,20.0,0,1,1,2630.0,26.0,191,0
1,42,1,43.0,0,1,1,28188.0,124.0,218,0
1,41,1,28.0,0,1,1,39128.0,124.0,69,0
1,64,1,28.0,1,1,0,25501.0,26.0,39,0
1,40,1,3.0,0,1,1,2630.0,124.0,28,0
0,37,1,8.0,1,1,0,64274.0,124.0,148,0
1,23,1,18.0,1,0,0,33704.0,152.0,95,0
0,48,1,31.0,0,1,1,2630.0,9.0,123,0
1,42,1,19.0,0,1,1,2630.0,124.0,269,0
0,28,1,15.0,1,0,0,35987.0,152.0,169,0
0,25,1,30.0,1,0,0,44274.0,152.0,140,0
1,74,1,28.0,1,1,0,32735.0,26.0,257,0
1,79,1,28.0,1,1,0,43996.0,124.0,65,0
0,52,1,28.0,0,1,1,43819.0,26.0,109,1
0,74,1,26.0,1,1,1,46198.0,124.0,145,0
0,40,1,28.0,0,1,1,31967.0,124.0,217,0
1,29,1,50.0,1,0,0,38952.0,152.0,163,0
1,31,1,21.0,1,0,0,19669.0,152.0,110,0
1,29,1,29.0,1,0,0,38374.0,152.0,204,0
1,22,1,36.0,1,0,0,27918.0,160.0,117,0
0,22,1,36.0,0,0,1,33493.0,152.0,84,0
1,26,1,30.0,0,0,1,26747.0,152.0,210,0
0,52,1,28.0,0,1,1,49026.0,116.0,28,0
1,25,1,9.0,1,0,0,40701.0,152.0,32,0
0,54,1,28.0,0,1,1,56205.0,124.0,99,1
1,22,1,49.0,0,0,1,41253.0,152.0,116,0
1,23,1,21.0,1,0,0,52904.0,152.0,26,0
0,46,1,28.0,0,1,1,50019.0,124.0,246,0
0,55,1,48.0,0,2,1,2630.0,26.0,172,0
1,52,1,28.0,0,1,1,40572.0,26.0,291,1
0,62,1,25.0,1,1,0,2630.0,26.0,206,0
0,23,1,2.0,1,0,0,2630.0,152.0,271,0
0,27,1,14.0,1,0,0,28351.0,152.0,84,0
0,58,1,0.0,1,1,0,2630.0,60.0,58,0
0,58,1,28.0,0,2,1,40696.0,26.0,149,0
0,61,1,8.0,0,2,1,48872.0,26.0,100,0
0,23,1,29.0,1,0,0,39521.0,152.0,130,0
1,23,1,32.0,1,0,0,21312.0,151.0,259,0
0,57,1,36.0,1,1,0,2630.0,26.0,193,0
1,73,1,28.0,0,1,1,2630.0,156.0,62,1
1,22,1,17.0,0,0,1,25842.0,152.0,27,0
1,29,1,28.0,0,0,1,39889.0,152.0,106,0
0,49,1,28.0,0,2,1,55344.0,26.0,101,0
1,26,1,28.0,0,0,1,62662.0,26.0,200,0
0,25,1,28.0,1,0,0,41497.0,152.0,221,0
1,29,1,28.0,0,0,1,56922.0,14.0,249,0
1,46,1,8.0,0,1,1,47733.0,26.0,64,0
0,25,1,50.0,0,1,1,2630.0,157.0,257,0
0,52,1,41.0,1,1,0,40815.0,124.0,215,0
0,24,1,10.0,1,0,0,34266.0,152.0,207,0
0,30,1,45.0,1,0,0,25257.0,152.0,177,0
0,39,1,19.0,0,1,1,37459.0,124.0,293,1
1,29,1,46.0,0,0,1,2630.0,157.0,114,0
0,35,1,39.0,0,1,1,42948.0,122.0,120,1
1,26,1,14.0,0,0,1,34061.0,152.0,57,1
0,30,1,28.0,1,1,0,2630.0,26.0,228,0
1,39,1,40.0,0,1,1,2630.0,157.0,216,0
1,52,1,8.0,0,1,1,2630.0,4.0,106,1
1,28,1,28.0,1,0,0,44372.0,152.0,93,0
0,36,1,45.0,0,1,1,24206.0,154.0,114,1
1,28,1,47.0,1,0,0,40490.0,152.0,226,0
0,67,1,28.0,0,1,1,36264.0,60.0,266,1
1,23,1,14.0,1,0,0,26341.0,152.0,125,0
0,50,1,8.0,0,1,1,46804.0,26.0,189,1
0,25,1,30.0,0,1,1,25467.0,124.0,40,1
1,41,1,41.0,0,1,1,31854.0,124.0,290,1
1,52,1,8.0,1,1,0,42590.0,26.0,106,0
0,46,1,22.0,0,1,1,28660.0,26.0,196,0
0,23,1,25.0,1,0,0,2630.0,152.0,20,0
0,22,1,10.0,1,0,0,30402.0,152.0,201,0
1,38,1,39.0,0,1,1,2630.0,157.0,188,0
0,21,1,17.0,1,0,0,31709.0,160.0,138,0
1,21,1,46.0,1,0,0,22901.0,152.0,202,0
0,43,1,46.0,0,1,1,28161.0,156.0,197,0
1,23,1,2.0,1,0,0,20863.0,152.0,299,0
0,46,1,26.0,0,1,1,31974.0,64.0,207,0
1,30,1,14.0,1,1,0,28480.0,26.0,227,0
1,47,1,28.0,0,1,1,51234.0,26.0,50,1
0,24,1,9.0,0,0,1,38009.0,152.0,285,0
1,68,1,26.0,0,1,1,36890.0,22.0,114,0
0,54,1,50.0,0,1,1,29559.0,8.0,183,0
0,52,1,28.0,0,1,1,72963.0,124.0,299,1
1,23,1,41.0,1,0,0,47175.0,152.0,175,0
1,53,1,4.0,0,1,1,35882.0,124.0,208,0
0,32,1,46.0,0,0,1,30357.0,124.0,25,1
0,45,1,28.0,0,1,1,72963.0,124.0,78,0
1,41,1,41.0,1,1,0,2630.0,106.0,277,0
0,51,1,8.0,1,1,1,64341.0,26.0,296,0
0,37,1,27.0,0,1,1,2630.0,152.0,10,0
0,39,1,28.0,0,2,1,58713.0,26.0,117,0
1,22,1,43.0,1,0,0,2630.0,152.0,229,0
1,49,1,35.0,0,1,1,28666.0,26.0,172,0
0,46,1,28.0,1,1,0,45353.0,124.0,12,0
1,26,1,28.0,1,0,0,43080.0,152.0,76,0
1,37,1,46.0,0,1,1,33703.0,152.0,55,0
1,30,1,28.0,1,0,0,23200.0,152.0,258,0
0,25,1,28.0,0,0,1,42275.0,163.0,148,0
0,60,1,28.0,0,1,1,34726.0,125.0,253,0
1,47,1,8.0,0,1,1,39818.0,7.0,111,1
0,39,1,30.0,1,1,0,25021.0,124.0,208,0
0,21,1,8.0,1,0,0,40709.0,160.0,12,0
0,72,1,28.0,0,1,1,25824.0,26.0,273,0
0,47,1,33.0,1,1,1,39316.0,124.0,283,0
1,43,1,28.0,1,1,0,28579.0,124.0,81,0
0,24,1,28.0,1,0,0,45266.0,152.0,82,1
1,25,1,15.0,1,0,0,64874.0,152.0,252,0
0,40,1,28.0,0,1,1,25531.0,124.0,272,0
0,57,1,38.0,0,1,1,33877.0,26.0,96,0
0,45,1,6.0,0,1,1,28656.0,124.0,253,0
1,36,1,28.0,0,1,1,2630.0,26.0,242,0
1,45,1,28.0,0,1,1,24555.0,157.0,193,0
1,24,1,18.0,1,0,0,37619.0,152.0,203,0
0,55,1,28.0,0,1,1,51216.0,124.0,219,1
0,62,1,28.0,0,1,1,54210.0,26.0,238,0
0,23,1,3.0,0,0,1,43748.0,152.0,262,0
0,61,1,46.0,0,1,1,2630.0,124.0,255,0
1,23,1,41.0,0,0,1,43530.0,152.0,74,1
0,43,1,28.0,0,1,1,29422.0,26.0,281,1
0,44,1,28.0,0,1,1,40889.0,26.0,260,1
0,23,1,46.0,1,0,0,52045.0,152.0,46,0
1,69,1,46.0,1,1,0,39489.0,26.0,109,0
1,33,1,13.0,0,0,1,23803.0,124.0,244,0
0,24,1,47.0,1,0,0,35287.0,152.0,156,0
0,66,1,31.0,0,1,1,2630.0,148.0,124,0
0,23,1,2.0,0,0,1,26804.0,26.0,165,0
1,33,1,28.0,0,1,1,28404.0,124.0,270,1
1,62,1,38.0,1,1,0,35021.0,116.0,257,0
0,58,1,14.0,0,1,1,25710.0,154.0,252,0
1,24,1,17.0,1,0,0,30512.0,152.0,266,0
1,29,1,21.0,0,0,1,26060.0,152.0,163,0
0,24,1,7.0,1,0,0,2630.0,152.0,42,0
1,80,1,8.0,1,1,0,34560.0,25.0,184,0
1,28,1,41.0,0,0,1,43735.0,152.0,43,0
0,74,1,28.0,1,1,0,32524.0,124.0,271,0
1,21,1,41.0,0,0,1,23520.0,152.0,228,0
0,27,1,27.0,1,0,0,38731.0,152.0,270,0
0,75,1,28.0,0,1,1,33797.0,26.0,58,0
1,24,1,14.0,1,0,0,23606.0,152.0,204,0
0,30,1,23.0,1,0,0,42929.0,26.0,282,0
0,50,1,2.0,0,1,1,31350.0,124.0,68,0
0,40,1,18.0,1,1,0,2630.0,124.0,218,0
1,25,1,33.0,1,0,0,28414.0,152.0,192,0
1,24,1,28.0,0,0,1,31239.0,160.0,182,0
0,56,1,28.0,0,2,1,45578.0,26.0,89,1
1,79,1,32.0,0,1,1,38622.0,26.0,112,0
0,29,1,50.0,0,0,1,34359.0,152.0,132,0
1,63,1,28.0,0,1,1,32100.0,26.0,68,0
0,26,1,11.0,1,0,0,33403.0,152.0,258,0
0,40,1,28.0,1,1,0,37961.0,124.0,169,0
1,23,1,37.0,1,0,0,27769.0,151.0,170,0
0,40,1,28.0,0,1,1,45680.0,26.0,104,0
1,34,1,3.0,0,1,1,26687.0,26.0,19,0
0,36,1,16.0,0,1,1,2630.0,156.0,57,0
1,24,1,20.0,0,0,1,2630.0,163.0,223,0
0,22,1,15.0,1,0,0,34126.0,152.0,16,0
1,50,1,15.0,0,1,1,2630.0,26.0,38,0
0,21,1,45.0,0,0,1,28118.0,152.0,252,0
0,55,1,13.0,0,2,1,19984.0,26.0,89,0
0,42,1,0.0,0,2,1,2630.0,26.0,237,0
0,26,1,15.0,0,0,1,40170.0,152.0,72,0
1,62,1,28.0,0,1,1,38136.0,157.0,243,0
0,63,1,28.0,1,1,0,2630.0,124.0,226,0
1,59,1,28.0,0,1,1,40812.0,122.0,149,0
0,22,1,25.0,1,0,1,25792.0,160.0,185,0
1,32,1,35.0,1,0,0,30489.0,152.0,18,0
1,27,1,46.0,1,0,0,24502.0,152.0,282,0
0,73,1,2.0,0,1,1,46314.0,124.0,161,0
1,23,1,15.0,1,0,0,31935.0,152.0,289,0
0,27,1,44.0,0,0,1,41451.0,152.0,252,0
1,51,1,46.0,0,1,1,2630.0,124.0,185,0
0,24,1,41.0,0,0,1,28445.0,152.0,289,0
1,65,1,28.0,0,2,1,37520.0,26.0,174,0
0,47,1,19.0,0,1,1,32109.0,26.0,200,0
0,62,1,28.0,1,1,0,43726.0,13.0,231,0
0,24,1,15.0,0,0,1,40478.0,152.0,259,0
1,39,1,12.0,0,1,1,34233.0,154.0,173,1
0,46,1,36.0,0,1,1,2630.0,157.0,128,0
0,21,1,1.0,0,0,1,2630.0,160.0,101,0
1,68,1,28.0,0,1,1,28985.0,124.0,157,0
1,38,1,28.0,0,1,1,29204.0,122.0,233,0
0,46,1,8.0,0,1,1,26184.0,124.0,150,0
0,22,1,17.0,1,0,0,32024.0,152.0,77,0
1,22,1,30.0,1,0,0,27009.0,152.0,292,0
0,29,1,11.0,0,0,1,29275.0,124.0,219,1
1,23,1,28.0,0,0,1,71805.0,152.0,241,1
0,53,1,50.0,1,1,0,35970.0,124.0,193,0
1,24,1,50.0,1,0,0,49751.0,152.0,35,0
0,21,1,46.0,1,0,0,32899.0,152.0,274,0
0,27,1,12.0,1,0,0,24656.0,160.0,202,0
1,71,1,29.0,1,1,0,29893.0,26.0,99,0
0,44,1,28.0,1,1,1,52273.0,124.0,261,0
0,21,1,15.0,0,0,1,32886.0,152.0,249,0
1,22,1,36.0,0,0,1,27690.0,152.0,253,0
1,70,1,28.0,1,1,0,29632.0,124.0,226,0
1,22,1,30.0,1,0,0,27046.0,152.0,153,0
1,37,1,31.0,0,1,1,2630.0,124.0,269,0
0,22,1,50.0,1,0,0,63885.0,152.0,11,0
1,25,1,50.0,1,0,0,40392.0,152.0,103,0
1,68,1,28.0,0,1,1,35122.0,23.0,22,0
0,28,1,3.0,1,0,0,23893.0,152.0,98,0
0,33,1,28.0,0,1,0,29927.0,124.0,146,0
0,32,1,28.0,0,1,1,2630.0,157.0,14,0
0,57,1,28.0,0,2,1,49743.0,26.0,201,0
0,45,1,11.0,1,1,1,32114.0,26.0,43,0
0,36,1,8.0,0,1,1,32510.0,7.0,179,1
1,22,1,28.0,1,0,1,47795.0,152.0,288,0
1,73,1,28.0,0,2,1,38995.0,52.0,59,1
1,29,1,11.0,1,0,0,32935.0,152.0,54,0
1,23,1,29.0,1,0,0,64276.0,152.0,13,0
1,23,1,35.0,1,0,0,25696.0,152.0,294,0
1,24,1,30.0,1,0,0,24539.0,152.0,127,0
1,24,1,14.0,1,0,0,2630.0,152.0,104,0
0,48,1,9.0,0,2,1,30641.0,124.0,216,0
0,28,1,45.0,1,0,0,22891.0,152.0,254,0
0,20,1,47.0,0,0,1,23118.0,160.0,227,0
1,35,1,28.0,0,1,1,38286.0,124.0,89,0
1,76,1,28.0,1,1,0,28689.0,26.0,19,0
0,53,1,35.0,1,1,0,2630.0,124.0,181,0
1,24,1,47.0,0,0,1,34479.0,160.0,103,0
0,44,1,47.0,0,1,1,29114.0,26.0,229,0
0,42,1,28.0,0,1,1,38345.0,163.0,87,0
0,51,1,28.0,1,1,0,44970.0,124.0,258,0
1,43,1,28.0,0,1,1,40068.0,26.0,216,0
0,34,1,17.0,0,1,0,38036.0,154.0,140,0
0,37,1,28.0,0,1,1,43314.0,61.0,49,0
0,48,1,23.0,1,1,0,29698.0,34.0,103,0
1,70,1,28.0,0,1,1,35246.0,26.0,293,1
0,62,1,8.0,0,1,1,65885.0,26.0,176,0
1,24,1,41.0,1,0,0,26875.0,152.0,101,0
0,69,1,28.0,0,1,1,30755.0,23.0,129,0
1,70,1,8.0,0,1,0,40298.0,25.0,56,0
0,46,1,28.0,0,1,1,34521.0,26.0,292,1
1,26,1,15.0,1,0,0,27052.0,152.0,58,0
1,71,1,28.0,0,2,1,38237.0,122.0,61,0
0,23,1,32.0,0,0,1,28251.0,152.0,194,0
1,22,1,30.0,0,0,1,47911.0,152.0,253,0
1,22,1,8.0,1,0,0,46661.0,152.0,228,0
1,37,1,8.0,0,1,1,32369.0,160.0,171,0
1,22,1,28.0,1,0,0,44836.0,152.0,285,0
0,33,1,43.0,1,1,0,2630.0,26.0,149,0
1,39,1,28.0,0,1,1,37857.0,154.0,137,0
0,48,1,6.0,1,1,0,27161.0,26.0,54,0
1,38,1,8.0,0,1,1,29837.0,124.0,181,1
1,39,1,41.0,1,1,0,22428.0,26.0,188,0
0,51,1,47.0,1,1,0,32598.0,152.0,150,0
1,46,1,39.0,1,1,0,32743.0,124.0,37,0
1,28,1,21.0,1,0,0,27442.0,152.0,123,0
0,68,1,28.0,0,1,1,44203.0,124.0,278,0
0,68,1,8.0,0,1,1,41356.0,26.0,235,0
1,25,1,11.0,1,0,0,28614.0,152.0,170,0
0,45,1,50.0,0,1,1,22596.0,124.0,231,1
1,40,1,28.0,1,1,0,38441.0,124.0,48,0
0,32,1,41.0,1,0,0,27716.0,152.0,141,0
0,25,1,15.0,0,0,0,51235.0,152.0,120,0
1,22,1,37.0,1,0,0,27496.0,152.0,207,0
0,53,1,28.0,0,1,1,64222.0,124.0,136,0
0,68,1,10.0,0,1,1,48079.0,26.0,164,0
1,26,1,50.0,1,0,0,37685.0,152.0,227,0
1,32,1,46.0,0,0,1,2630.0,26.0,254,1
1,62,1,30.0,1,1,1,49452.0,124.0,10,0
0,26,1,36.0,1,0,1,33875.0,152.0,35,0
0,47,1,11.0,0,1,1,32551.0,124.0,92,1
1,24,1,28.0,0,1,1,27965.0,26.0,252,0
1,34,1,18.0,0,1,1,25783.0,124.0,266,0
1,24,1,6.0,1,0,0,24347.0,152.0,159,0
0,52,1,28.0,0,2,1,30749.0,26.0,143,0
0,36,1,28.0,0,1,1,38190.0,124.0,62,1
0,22,1,37.0,1,0,0,29310.0,152.0,61,0
0,28,1,32.0,1,0,0,24657.0,160.0,207,0
1,22,1,41.0,0,0,1,41680.0,163.0,294,0
1,23,1,24.0,1,0,0,26172.0,152.0,103,0
1,52,1,28.0,0,1,1,2630.0,26.0,243,1
0,54,1,33.0,1,1,0,28853.0,152.0,243,0
0,36,1,43.0,0,1,1,34253.0,156.0,238,0
0,76,1,8.0,1,1,0,21723.0,124.0,277,0
0,39,1,15.0,1,1,0,34073.0,26.0,158,0
1,32,1,15.0,1,0,0,29749.0,152.0,232,0
0,52,1,28.0,1,1,0,31081.0,26.0,154,0
